,0
278,5.987862214446068
279,5.987847119569778
280,5.987831339240074
281,5.987816244363785
282,5.987795308232307
283,5.987285256385803
284,5.987261310219765
285,5.987236276268959
286,5.987212345004082
287,5.987189054489136
288,5.98716627061367
289,5.987145200371742
290,5.987125217914581
291,5.987099677324295
292,5.987048387527466
293,5.9870246052742
294,5.987002000212669
295,5.986981362104416
296,5.98696032166481
297,5.986939445137978
298,5.9869179874658585
299,5.986896261572838
300,5.986876279115677
301,5.986854448914528
302,5.986792623996735
303,5.9867736250162125
304,5.9867566376924515
305,5.986739933490753
306,5.98672242462635
307,5.9867042899131775
308,5.986687645316124
309,5.9866723716259
310,5.986657559871674
311,5.986642435193062
312,5.98662756383419
313,5.986771956086159
314,5.986758545041084
315,5.986739441752434
316,5.986721456050873
317,5.986703336238861
318,5.986687064170837
319,5.986671149730682
320,5.986655339598656
321,5.986641153693199
322,5.98662868142128
323,5.9866165071725845
324,5.986603632569313
325,5.986591145396233
326,5.986579030752182
327,5.986561447381973
328,5.986544966697693
329,5.986529275774956
330,5.986516907811165
331,5.986506029963493
332,5.986491531133652
333,5.986477822065353
334,5.986465185880661
335,5.98645293712616
336,5.986442044377327
337,5.98643334209919
338,5.986424803733826
339,5.98641911149025
340,5.986415937542915
341,5.986415818333626
342,5.98641599714756
343,5.9864179491996765
344,5.9864212572574615
345,5.986424848437309
346,5.986427426338196
347,5.986429199576378
348,5.98642797768116
349,5.98658387362957
350,5.986581400036812
351,5.986580073833466
352,5.986580327153206
353,5.9865812212228775
354,5.986582204699516
355,5.986586704850197
356,5.986590027809143
357,5.986592561006546
358,5.986595943570137
359,5.986598774790764
360,5.986600503325462
361,5.98660147190094
362,5.986601456999779
363,5.986602365970612
364,5.986602544784546
365,5.98660334944725
366,5.986606076359749
367,5.98660983145237
368,5.986614182591438
369,5.986623004078865
370,5.986629962921143
371,5.986636936664581
372,5.986643925309181
373,5.986649230122566
374,5.986653730273247
375,5.98665277659893
376,5.986651107668877
377,5.98664815723896
378,5.986644744873047
379,5.986641302704811
380,5.986636191606522
381,5.986631274223328
382,5.986626818776131
383,5.986622020602226
384,5.986773863434792
385,5.9867691695690155
386,5.986760199069977
387,5.9867523312568665
388,5.9867454916238785
389,5.986739158630371
390,5.986733838915825
391,5.986729025840759
392,5.986722037196159
393,5.986714154481888
394,5.986706078052521
395,5.986696690320969
396,5.986686930060387
397,5.986672222614288
398,5.986657619476318
399,5.986644402146339
400,5.986632615327835
401,5.986620128154755
402,5.986608669161797
403,5.986602008342743
404,5.986595094203949
405,5.986586973071098
406,5.986579120159149
407,5.986572965979576
408,5.986562997102737
409,5.98655378818512
410,5.986534878611565
411,5.986525043845177
412,5.98651684820652
413,5.986505374312401
414,5.9864930510520935
415,5.986480683088303
416,5.986468285322189
417,5.986455261707306
418,5.986440375447273
419,5.986579328775406
420,5.986564338207245
421,5.986548364162445
422,5.986532345414162
423,5.986516788601875
424,5.986500009894371
425,5.986483246088028
426,5.986467137932777
427,5.986451253294945
428,5.986435890197754
429,5.986421093344688
430,5.986404061317444
431,5.98638691008091
432,5.9863704442977905
433,5.98635396361351
434,5.986338779330254
435,5.986318439245224
436,5.986298486590385
437,5.986278980970383
438,5.986260026693344
439,5.986240118741989
440,5.986220225691795
441,5.986197873950005
442,5.986175492405891
443,5.986154153943062
444,5.986133128404617
445,5.986113399267197
446,5.98609733581543
447,5.986082315444946
448,5.986067235469818
449,5.986053019762039
450,5.986039996147156
451,5.9860280603170395
452,5.986018732190132
453,5.986010566353798
454,5.98600235581398
455,5.985993415117264
456,5.986138388514519
457,5.986121192574501
458,5.9861046224832535
459,5.986089274287224
460,5.9860745668411255
461,5.9860620349645615
462,5.9860503524541855
463,5.98603829741478
464,5.986026048660278
465,5.986002415418625
466,5.985992535948753
467,5.985983118414879
468,5.985971078276634
469,5.985959008336067
470,5.985947176814079
471,5.985934361815453
472,5.985921412706375
473,5.985908731818199
474,5.985894933342934
475,5.985881894826889
476,5.985869362950325
477,5.985857233405113
478,5.985845163464546
479,5.985826417803764
480,5.985809311270714
481,5.985793322324753
482,5.985778212547302
483,5.985766336321831
484,5.985751613974571
485,5.9857378005981445
486,5.985725790262222
487,5.985716164112091
488,5.985708639025688
489,5.98570342361927
490,5.9856961369514465
491,5.985691994428635
492,5.985839977860451
493,5.985837385058403
494,5.9858357310295105
495,5.9858298152685165
496,5.985824257135391
497,5.985819607973099
498,5.985816225409508
499,5.985812351107597
500,5.985809102654457
501,5.9858058989048
502,5.985804378986359
503,5.985803484916687
504,5.985804036259651
505,5.985806837677956
506,5.985806912183762
507,5.985808163881302
508,5.985807955265045
509,5.985808432102203
510,5.98580838739872
511,5.985808044672012
512,5.985803097486496
513,5.9857975244522095
514,5.985792636871338
515,5.9857873767614365
516,5.985780104994774
517,5.985771656036377
518,5.985761418938637
519,5.985729739069939
520,5.985720574855804
521,5.985706076025963
522,5.9856903702020645
523,5.985673978924751
524,5.985658526420593
525,5.985644429922104
526,5.985629662871361
527,5.9857641607522964
528,5.985748142004013
529,5.985731914639473
530,5.9857167750597
531,5.985701814293861
532,5.985687151551247
533,5.98567333817482
534,5.98565810918808
535,5.985643088817596
536,5.985628888010979
537,5.985614120960236
538,5.985596016049385
539,5.985577180981636
540,5.9855586886405945
541,5.985542267560959
542,5.985528290271759
543,5.985515207052231
544,5.9854888170957565
545,5.985461607575417
546,5.985435888171196
547,5.985410660505295
548,5.985385522246361
549,5.985362753272057
550,5.98534195125103
551,5.985322028398514
552,5.985303953289986
553,5.985287308692932
554,5.985271632671356
555,5.98525670170784
556,5.985241323709488
557,5.985224947333336
558,5.985208243131638
559,5.985193178057671
560,5.985174536705017
561,5.985157266259193
562,5.9851414412260056
563,5.985273778438568
564,5.985260039567947
565,5.985247164964676
566,5.985225588083267
567,5.985205978155136
568,5.98518767952919
569,5.985169529914856
570,5.985151574015617
571,5.985131412744522
572,5.9851105362176895
573,5.985070303082466
574,5.985050216317177
575,5.985029518604279
576,5.985005035996437
577,5.984979644417763
578,5.984954118728638
579,5.984928384423256
580,5.9849008321762085
581,5.984873861074448
582,5.984844073653221
583,5.98481559753418
584,5.984789565205574
585,5.984766528010368
586,5.9847442507743835
587,5.984722822904587
588,5.984704688191414
589,5.984688475728035
590,5.984673693776131
591,5.984660014510155
592,5.98464860022068
593,5.984636232256889
594,5.9846253246068954
595,5.98461726307869
596,5.984610870480537
597,5.984604150056839
598,5.984751492738724
599,5.9847520887851715
600,5.984753310680389
601,5.984754756093025
602,5.984755739569664
603,5.984756425023079
604,5.9847565442323685
605,5.984756991267204
606,5.9847584664821625
607,5.9847628474235535
608,5.984766900539398
609,5.9847721606493
610,5.9847783744335175
611,5.984784364700317
612,5.984789818525314
613,5.984794437885284
614,5.984799191355705
615,5.984803631901741
616,5.9848092049360275
617,5.984814718365669
618,5.984816417098045
619,5.984817370772362
620,5.98481710255146
621,5.98481647670269
622,5.984815880656242
623,5.98481547832489
624,5.98481485247612
625,5.984814077615738
626,5.984811723232269
627,5.984808146953583
628,5.984797433018684
629,5.98479089140892
630,5.9847846031188965
631,5.98477078974247
632,5.984756886959076
633,5.984744518995285
634,5.984878048300743
635,5.984865874052048
636,5.984851703047752
637,5.984837993979454
638,5.984824165701866
639,5.984810173511505
640,5.9842535853385925
641,5.984253838658333
642,5.984254896640778
643,5.984255701303482
644,5.984257325530052
645,5.984258562326431
646,5.984258353710175
647,5.984259456396103
648,5.984259158372879
649,5.984259307384491
650,5.984260156750679
651,5.984261617064476
652,5.98426017165184
653,5.984258562326431
654,5.984256789088249
655,5.984254628419876
656,5.984252765774727
657,5.984249830245972
658,5.984248757362366
659,5.984248921275139
660,5.9842496663331985
661,5.9842516630887985
662,5.9843959659338
663,5.984397068619728
664,5.98440021276474
665,5.984403371810913
666,5.9844077080488205
667,5.984412282705307
668,5.9844159334897995
669,5.984416335821152
670,5.984417587518692
671,5.984420284628868
672,5.984421595931053
673,5.984421521425247
674,5.984417825937271
675,5.984414964914322
676,5.984414041042328
677,5.984412461519241
678,5.984410420060158
679,5.984409436583519
680,5.984406620264053
681,5.984404265880585
682,5.984403297305107
683,5.984401643276215
684,5.98439858853817
685,5.984397500753403
686,5.984393656253815
687,5.984389662742615
688,5.9843860268592834
689,5.984381541609764
690,5.984377697110176
691,5.984372988343239
692,5.9843630492687225
693,5.984359294176102
694,5.984355300664902
695,5.984344929456711
696,5.984475389122963
697,5.984466448426247
698,5.984456494450569
699,5.9844474494457245
700,5.98444090783596
701,5.984429433941841
702,5.984417974948883
703,5.984406679868698
704,5.98439484834671
705,5.984383389353752
706,5.984373062849045
707,5.984366789460182
708,5.984358131885529
709,5.984349623322487
710,5.984342351555824
711,5.984334379434586
712,5.98432557284832
713,5.984317764639854
714,5.984312117099762
715,5.984306499361992
716,5.984300300478935
717,5.984292984008789
718,5.984276741743088
719,5.984260722994804
720,5.984246537089348
721,5.984233990311623
722,5.984221369028091
723,5.98420687019825
724,5.984192326664925
725,5.984177365899086
726,5.984162896871567
727,5.984148308634758
728,5.984134271740913
729,5.984125643968582
730,5.984117299318314
731,5.984106630086899
732,5.984095126390457
733,5.984223201870918
734,5.984210044145584
735,5.984196677803993
736,5.984182998538017
737,5.984171748161316
738,5.984160602092743
739,5.9841498285532
740,5.984134674072266
741,5.98412024974823
742,5.984105661511421
743,5.984090343117714
744,5.9840744733810425
745,5.984058856964111
746,5.984040006995201
747,5.983985558152199
748,5.983967661857605
749,5.983945429325104
750,5.983924895524979
751,5.983905717730522
752,5.983886554837227
753,5.983868256211281
754,5.9838515520095825
755,5.983833700418472
756,5.983817756175995
757,5.983803257346153
758,5.9837889820337296
759,5.983775407075882
760,5.983765333890915
761,5.9837552309036255
762,5.983745202422142
763,5.983734965324402
764,5.983724027872086
765,5.983712121844292
766,5.983700081706047
767,5.983689710497856
768,5.983817383646965
769,5.98380634188652
770,5.983794450759888
771,5.983776345849037
772,5.9837584644556046
773,5.98373955488205
774,5.983719497919083
775,5.983698010444641
776,5.983675301074982
777,5.983650356531143
778,5.983624830842018
779,5.983601540327072
780,5.9835788160562515
781,5.983556687831879
782,5.983534887433052
783,5.983507752418518
784,5.983480915427208
785,5.983455270528793
786,5.983431324362755
787,5.983408182859421
788,5.983383074402809
789,5.983358725905418
790,5.983334273099899
791,5.983309596776962
792,5.983284294605255
793,5.983259990811348
794,5.983231723308563
795,5.983201950788498
796,5.983172357082367
797,5.983142241835594
798,5.983117714524269
799,5.983093351125717
800,5.983071506023407
801,5.9830323457717896
802,5.9830141961574554
803,5.983131751418114
804,5.983114540576935
805,5.983095586299896
806,5.983076497912407
807,5.983057454228401
808,5.983038932085037
809,5.983020946383476
810,5.9830032736063
811,5.982985347509384
812,5.982966333627701
813,5.98294760286808
814,5.982928648591042
815,5.9829066544771194
816,5.982883915305138
817,5.982859015464783
818,5.982833728194237
819,5.982807606458664
820,5.982784196734428
821,5.982756048440933
822,5.982727974653244
823,5.982700079679489
824,5.982672810554504
825,5.982645764946938
826,5.982613563537598
827,5.9825809597969055
828,5.982548639178276
829,5.98251685500145
830,5.982484295964241
831,5.982452929019928
832,5.982420116662979
833,5.982384100556374
834,5.982352077960968
835,5.982319846749306
836,5.982287123799324
837,5.982252761721611
838,5.982220098376274
839,5.982188001275063
840,5.982292413711548
841,5.982261911034584
842,5.982231512665749
843,5.982206925749779
844,5.982184559106827
845,5.982164040207863
846,5.982146680355072
847,5.982130810618401
848,5.982113227248192
849,5.98209784924984
850,5.982083857059479
851,5.982069507241249
852,5.982056349515915
853,5.982045903801918
854,5.982033878564835
855,5.982022762298584
856,5.9820021241903305
857,5.981993019580841
858,5.981984093785286
859,5.981981575489044
860,5.98198114335537
861,5.981981173157692
862,5.981981322169304
863,5.981982007622719
864,5.9819813668727875
865,5.981983065605164
866,5.981985807418823
867,5.9819894433021545
868,5.98199337720871
869,5.98199737071991
870,5.982002764940262
871,5.982008561491966
872,5.982014387845993
873,5.982018619775772
874,5.9820243418216705
875,5.982027322053909
876,5.982164904475212
877,5.98217011988163
878,5.9821767359972
879,5.9821847230196
880,5.982192471623421
881,5.982197418808937
882,5.982201516628265
883,5.982207700610161
884,5.982215076684952
885,5.9822212010622025
886,5.982226580381393
887,5.9822308123111725
888,5.982235103845596
889,5.9822385758161545
890,5.982240691781044
891,5.982242941856384
892,5.982236295938492
893,5.982228249311447
894,5.982220217585564
895,5.9822128266096115
896,5.982206702232361
897,5.982200279831886
898,5.982193037867546
899,5.98218509554863
900,5.982177570462227
901,5.98217186331749
902,5.982166811823845
903,5.982165336608887
904,5.982164695858955
905,5.982163488864899
906,5.982161194086075
907,5.982159048318863
908,5.98215726017952
909,5.9821517765522
910,5.982141971588135
911,5.982271328568459
912,5.982267424464226
913,5.98225724697113
914,5.982246920466423
915,5.982236668467522
916,5.9822260439395905
917,5.98221729695797
918,5.982210084795952
919,5.9822002202272415
920,5.982191771268845
921,5.982184171676636
922,5.982177838683128
923,5.9821701645851135
924,5.982163056731224
925,5.982156723737717
926,5.982149749994278
927,5.982143476605415
928,5.982138216495514
929,5.982133984565735
930,5.982130005955696
931,5.982126772403717
932,5.982123509049416
933,5.982122048735619
934,5.982121035456657
935,5.982119724154472
936,5.982112318277359
937,5.982105776667595
938,5.982098430395126
939,5.982091397047043
940,5.982085183262825
941,5.98207688331604
942,5.9820690006017685
943,5.982061937451363
944,5.982054114341736
945,5.982046350836754
946,5.982038378715515
947,5.982035398483276
948,5.982163220643997
949,5.982159316539764
950,5.982154950499535
951,5.982151105999947
952,5.9821445643901825
953,5.982139319181442
954,5.98213467001915
955,5.98213055729866
956,5.982126846909523
957,5.982124045491219
958,5.982118397951126
959,5.982114210724831
960,5.982109561562538
961,5.982104256749153
962,5.982097178697586
963,5.982090637087822
964,5.982081115245819
965,5.982066348195076
966,5.982060968875885
967,5.982054114341736
968,5.982044592499733
969,5.982034415006638
970,5.9820228815078735
971,5.982011944055557
972,5.982000827789307
973,5.981988534331322
974,5.981974884867668
975,5.98196180164814
976,5.981949612498283
977,5.981937289237976
978,5.981926798820496
979,5.981919050216675
980,5.9819126427173615
981,5.981906279921532
982,5.981900230050087
983,5.981893792748451
984,5.982018411159515
985,5.982010781764984
986,5.982002824544907
987,5.98199388384819
988,5.981984302401543
989,5.981974393129349
990,5.9819647669792175
991,5.981954723596573
992,5.981946021318436
993,5.981937572360039
994,5.9819280952215195
995,5.981918588280678
996,5.981909602880478
997,5.981900706887245
998,5.981983110308647
999,5.981996864080429
1000,5.982010200619698
1001,5.982023894786835
1002,5.9820349514484406
1003,5.98204630613327
1004,5.982058137655258
1005,5.9820700734853745
1006,5.9820826798677444
1007,5.982095792889595
1008,5.982111692428589
1009,5.982124701142311
1010,5.982137903571129
1011,5.982149362564087
1012,5.982159301638603
1013,5.9821677058935165
1014,5.982175961136818
1015,5.982183188199997
1016,5.982195749878883
1017,5.982201993465424
1018,5.982207536697388
1019,5.982212170958519
1020,5.982214838266373
1021,5.982217639684677
1022,5.982220530509949
1023,5.98222129046917
1024,5.982220903038979
1025,5.982220500707626
1026,5.982218906283379
1027,5.98221680521965
1028,5.982214421033859
1029,5.982208237051964
1030,5.982202649116516
1031,5.982322663068771
1032,5.982316821813583
1033,5.9823110699653625
1034,5.982304006814957
1035,5.982294857501984
1036,5.982286527752876
1037,5.98227846622467
1038,5.982269898056984
1039,5.982260450720787
1040,5.982248201966286
1041,5.982234716415405
1042,5.982222676277161
1043,5.982211142778397
1044,5.982200160622597
1045,5.982188895344734
1046,5.982176065444946
1047,5.982163831591606
1048,5.982151553034782
1049,5.982139632105827
1050,5.982127472758293
1051,5.982118174433708
1052,5.982109189033508
1053,5.98210021853447
1054,5.982092708349228
1055,5.982085958123207
1056,5.982078284025192
1057,5.982068836688995
1058,5.9820597022771835
1059,5.9820515513420105
1060,5.982045158743858
1061,5.982039079070091
1062,5.982032433152199
1063,5.9820253401994705
1064,5.982018142938614
1065,5.982012212276459
1066,5.982007712125778
1067,5.982002913951874
1068,5.982121482491493
1069,5.982115939259529
1070,5.982110917568207
1071,5.9821072816848755
1072,5.9821058213710785
1073,5.982104495167732
1074,5.982104733586311
1075,5.9821063578128815
1076,5.982108026742935
1077,5.982110410928726
1078,5.982110008597374
1079,5.98210896551609
1080,5.982107907533646
1081,5.982106328010559
1082,5.982104778289795
1083,5.982103377580643
1084,5.982104793190956
1085,5.982107415795326
1086,5.982110500335693
1087,5.982114657759666
1088,5.982120051980019
1089,5.982123017311096
1090,5.982125461101532
1091,5.98212656378746
1092,5.9821281135082245
1093,5.982130974531174
1094,5.982134833931923
1095,5.982133105397224
1096,5.98213067650795
1097,5.982128515839577
1098,5.982127696275711
1099,5.982123538851738
1100,5.982114344835281
1101,5.9821042120456696
1102,5.982093274593353
1103,5.982204765081406
1104,5.982193678617477
1105,5.982182115316391
1106,5.9821687787771225
1107,5.982154071331024
1108,5.982139885425568
1109,5.982124328613281
1110,5.982108399271965
1111,5.982091009616852
1112,5.982072874903679
1113,5.9820544719696045
1114,5.982036203145981
1115,5.9820012748241425
1116,5.981979459524155
1117,5.981957390904427
1118,5.98193496465683
1119,5.981913760304451
1120,5.98189415037632
1121,5.981879383325577
1122,5.981862053275108
1123,5.981844991445541
1124,5.981828927993774
1125,5.981782928109169
1126,5.981770291924477
1127,5.981757193803787
1128,5.981742799282074
1129,5.98172952234745
1130,5.981716588139534
1131,5.9817017912864685
1132,5.98168808221817
1133,5.981676340103149
1134,5.981665164232254
1135,5.981654062867165
1136,5.981637507677078
1137,5.981746405363083
1138,5.981733813881874
1139,5.981720596551895
1140,5.981707751750946
1141,5.981695473194122
1142,5.981681078672409
1143,5.981667876243591
1144,5.98165488243103
1145,5.981641262769699
1146,5.981627985835075
1147,5.981615707278252
1148,5.981598690152168
1149,5.981581658124924
1150,5.981567025184631
1151,5.981555312871933
1152,5.981543928384781
1153,5.981527343392372
1154,5.981510415673256
1155,5.9814930856227875
1156,5.981476739048958
1157,5.981460317969322
1158,5.981445416808128
1159,5.981434985995293
1160,5.981425762176514
1161,5.981418311595917
1162,5.981410026550293
1163,5.98140075802803
1164,5.981388807296753
1165,5.98137566447258
1166,5.981361418962479
1167,5.981347054243088
1168,5.981334015727043
1169,5.9813210517168045
1170,5.98131337761879
1171,5.981306344270706
1172,5.981298536062241
1173,5.981289714574814
1174,5.981402143836021
1175,5.981394484639168
1176,5.98138715326786
1177,5.981379479169846
1178,5.9813718646764755
1179,5.981365591287613
1180,5.981332689523697
1181,5.981320962309837
1182,5.981310874223709
1183,5.9813021421432495
1184,5.981295526027679
1185,5.981290593743324
1186,5.981286525726318
1187,5.981282353401184
1188,5.981277614831924
1189,5.981272459030151
1190,5.981258347630501
1191,5.9812451004981995
1192,5.981232851743698
1193,5.981221556663513
1194,5.9812115132808685
1195,5.981201738119125
1196,5.9811911433935165
1197,5.981181502342224
1198,5.981173112988472
1199,5.9811651557683945
1200,5.981158122420311
1201,5.981150239706039
1202,5.981141030788422
1203,5.981132060289383
1204,5.981123626232147
1205,5.981115877628326
1206,5.981108903884888
1207,5.98109957575798
1208,5.981210723519325
1209,5.981198340654373
1210,5.981185972690582
1211,5.9811736941337585
1212,5.981162384152412
1213,5.981151044368744
1214,5.981140092015266
1215,5.9811303317546844
1216,5.981121852993965
1217,5.981114536523819
1218,5.981102719902992
1219,5.981090232729912
1220,5.98107835650444
1221,5.981066599488258
1222,5.9810552299022675
1223,5.9810436218976974
1224,5.981029495596886
1225,5.981016516685486
1226,5.981002911925316
1227,5.9809899777174
1228,5.9809782058000565
1229,5.980964660644531
1230,5.980951830744743
1231,5.980939403176308
1232,5.980927214026451
1233,5.980914905667305
1234,5.980902597308159
1235,5.980838254094124
1236,5.980819284915924
1237,5.980800241231918
1238,5.980778932571411
1239,5.980757832527161
1240,5.980738714337349
1241,5.980719938874245
1242,5.980701074004173
1243,5.980803266167641
1244,5.980782821774483
1245,5.980761855840683
1246,5.980742007493973
1247,5.980723515152931
1248,5.980705305933952
1249,5.980686634778976
1250,5.980664759874344
1251,5.980643659830093
1252,5.980623170733452
1253,5.980600416660309
1254,5.980578124523163
1255,5.98056024312973
1256,5.980542808771133
1257,5.980526447296143
1258,5.980509743094444
1259,5.980491742491722
1260,5.980472669005394
1261,5.980450764298439
1262,5.980429381132126
1263,5.980409771203995
1264,5.980389803647995
1265,5.980369538068771
1266,5.980351701378822
1267,5.98033432662487
1268,5.980316832661629
1269,5.98029787838459
1270,5.980279520153999
1271,5.980260729789734
1272,5.980240702629089
1273,5.980221256613731
1274,5.980201005935669
1275,5.980179578065872
1276,5.980161339044571
1277,5.980145946145058
1278,5.9801313281059265
1279,5.980235382914543
1280,5.980221509933472
1281,5.980207800865173
1282,5.980194419622421
1283,5.980179816484451
1284,5.980166167020798
1285,5.98015333712101
1286,5.980142772197723
1287,5.980132162570953
1288,5.98012138903141
1289,5.980111613869667
1290,5.980076655745506
1291,5.980064779520035
1292,5.98005086183548
1293,5.9800373166799545
1294,5.980024188756943
1295,5.980011686682701
1296,5.980000197887421
1297,5.979990363121033
1298,5.979981243610382
1299,5.979973152279854
1300,5.979965895414352
1301,5.979960396885872
1302,5.979956477880478
1303,5.97995263338089
1304,5.979949668049812
1305,5.979947194457054
1306,5.979944288730621
1307,5.979941800236702
1308,5.9799396097660065
1309,5.979927480220795
1310,5.979915916919708
1311,5.97990608215332
1312,5.979896932840347
1313,5.979887366294861
1314,5.9799918085336685
1315,5.979981034994125
1316,5.979971095919609
1317,5.979962006211281
1318,5.9799529910087585
1319,5.979945093393326
1320,5.979928880929947
1321,5.979914993047714
1322,5.979901775717735
1323,5.979888781905174
1324,5.9798763692379
1325,5.979864180088043
1326,5.979853495955467
1327,5.979843318462372
1328,5.979832902550697
1329,5.979823246598244
1330,5.979813560843468
1331,5.979802384972572
1332,5.979789316654205
1333,5.979775950312614
1334,5.9797647297382355
1335,5.979753687977791
1336,5.9797428250312805
1337,5.9797326028347015
1338,5.979722380638123
1339,5.979711398482323
1340,5.979700401425362
1341,5.979690745472908
1342,5.979684084653854
1343,5.9796770215034485
1344,5.97965595126152
1345,5.9796493500471115
1346,5.979643374681473
1347,5.979637071490288
1348,5.979631811380386
